Link,precio,expensas,Barrio,Sup. cubierta,Antiguedad,Baños,Ambientes,Disposición,Orientación,Dormitorios,Toilettes,Estado,Cocheras,Apto profesional,Permite mascota,Moneda,Total,Barrio_simplificado,m2,precio_m2,expensas_ratio,amb_m2,Antig_binned,log_total
https://www.argenprop.com/departamento-alquiler--18048667,550000.0,84000.0,"Agronomia, Capital Federal",34.0,10.0,1.0,,Interno,Oeste,,,,,,,$,634000.0,Agronomía,34.0,18647.058823529413,0.13249211356466878,,6-10,13.359805810705184
https://www.argenprop.com/departamento-alquiler--18269586,1000000.0,265000.0,"Agronomia, Capital Federal",,15.0,1.0,3.0,Lateral,Este,2.0,1.0,Excelente,,,,$,1265000.0,Agronomía,,,0.20948616600790515,,11-20,14.05058347065728
https://www.argenprop.com/departamento-alquiler--17701806,490000.0,0.0,"Agronomia, Capital Federal",40.0,10.0,1.0,,Frente,Este,,,Excelente,,,,$,490000.0,Agronomía,40.0,12250.0,0.0,,6-10,13.102162710901053
https://www.argenprop.com/departamento-alquiler--17998788,580000.0,140000.0,"Agronomia, Capital Federal",50.0,6.0,1.0,2.0,Frente,Este,1.0,,Muy Bueno,,,,$,720000.0,Agronomía,50.0,14400.0,0.19444444444444445,0.04,6-10,13.487007879880162
https://www.argenprop.com/departamento-alquiler--18181336,800000.0,250000.0,"Agronomia, Capital Federal",57.0,10.0,2.0,3.0,Contra frente,Noroeste,2.0,,,,,,$,1050000.0,Agronomía,57.0,18421.052631578947,0.23809523809523808,0.05263157894736842,6-10,13.864301674514206
https://www.argenprop.com/departamento-alquiler--18164900,500000.0,78000.0,"Agronomia, Capital Federal",43.0,40.0,1.0,2.0,Lateral,Norte,1.0,,Bueno,,,,$,578000.0,Agronomía,43.0,13441.860465116279,0.13494809688581316,0.046511627906976744,21-40,13.267330877756825
https://www.argenprop.com/departamento-alquiler--17959305,1000000.0,295000.0,"Agronomia, Capital Federal",95.0,40.0,1.0,4.0,Frente,,3.0,1.0,Muy Bueno,1.0,,,$,1295000.0,Agronomía,95.0,13631.578947368422,0.2277992277992278,0.042105263157894736,21-40,14.07402202531625
https://www.argenprop.com/departamento-alquiler--18106674,900000.0,180000.0,"Agronomia, Capital Federal",76.0,10.0,2.0,3.0,Contra frente,Noreste,2.0,,,,,,$,1080000.0,Agronomía,76.0,14210.526315789473,0.16666666666666666,0.039473684210526314,6-10,13.8924725250259
https://www.argenprop.com/departamento-alquiler--18253422,370000.0,170000.0,"Agronomia, Capital Federal",36.0,10.0,1.0,,Frente,Este,,,Muy Bueno,,Apto profesi.,,$,540000.0,Agronomía,36.0,15000.0,0.3148148148148148,,6-10,13.199326270390594
https://www.argenprop.com/departamento-alquiler--18096008,400000.0,100000.0,"Agronomia, Capital Federal",,45.0,1.0,2.0,,,1.0,,,,,,$,500000.0,Agronomía,,,0.2,,41-80,13.122365377402328
https://www.argenprop.com/departamento-alquiler--18101353,580000.0,177000.0,"Agronomia, Capital Federal",45.0,15.0,1.0,2.0,Contra Frente,Este,1.0,,Muy Bueno,,,,$,757000.0,Agronomía,45.0,16822.222222222223,0.23381770145310435,0.044444444444444446,11-20,13.537119853422677
https://www.argenprop.com/departamento-alquiler--17925258,400000.0,85000.0,"Agronomia, Capital Federal",,,1.0,2.0,,,1.0,,,,,,$,485000.0,Agronomía,,,0.17525773195876287,,,13.091906231773164
https://www.argenprop.com/departamento-alquiler--18112758,600000.0,100000.0,"Agronomia, Capital Federal",30.0,7.0,1.0,,Frente,Norte,,,Excelente,1.0,,,$,700000.0,Agronomía,30.0,23333.333333333332,0.14285714285714285,,6-10,13.45883704259595
https://www.argenprop.com/departamento-alquiler--18049138,590000.0,50000.0,"Agronomia, Capital Federal",32.0,10.0,1.0,2.0,Contra Frente,Este,1.0,,Excelente,,,,$,640000.0,Agronomía,32.0,20000.0,0.078125,0.0625,6-10,13.369225017834633
https://www.argenprop.com/departamento-alquiler--18192858,550000.0,110000.0,"Agronomia, Capital Federal",34.0,45.0,1.0,2.0,,,1.0,,Muy Bueno,,,,$,660000.0,Agronomía,34.0,19411.764705882353,0.16666666666666666,0.058823529411764705,41-80,13.399996629152975
https://www.argenprop.com/departamento-alquiler--18198844,600000.0,70000.0,"Agronomia, Capital Federal",40.0,60.0,1.0,2.0,Interno,Este,1.0,,,,,,$,670000.0,Agronomía,40.0,16750.0,0.1044776119402985,0.05,41-80,13.415034483903348
https://www.argenprop.com/departamento-alquiler--18145711,350000.0,95000.0,"Agronomia, Capital Federal",33.0,,,,,,1.0,,,,,,$,445000.0,Agronomía,33.0,13484.848484848484,0.21348314606741572,,,13.005831808336863
https://www.argenprop.com/departamento-alquiler--18289408,950000.0,320000.0,"Almagro, Capital Federal",54.0,25.0,1.0,3.0,Contra Frente,,2.0,,Excelente,,,,$,1270000.0,Almagro,54.0,23518.51851851852,0.25196850393700787,0.05555555555555555,21-40,14.054528245836039
https://www.argenprop.com/departamento-alquiler--15557665,780000.0,0.0,"Almagro, Capital Federal",55.0,45.0,1.0,2.0,Contra Frente,Sureste,1.0,,Muy Bueno,,,,$,780000.0,Almagro,55.0,14181.818181818182,0.0,0.03636363636363636,41-80,13.567050480716235
https://www.argenprop.com/departamento-alquiler--18321642,950000.0,232000.0,"Almagro Norte, Almagro",83.0,60.0,2.0,4.0,Frente,,3.0,,Muy Bueno,,,,$,1182000.0,Almagro,83.0,14240.963855421687,0.19627749576988154,0.04819277108433735,41-80,13.982719322971512
https://www.argenprop.com/departamento-alquiler--18113485,550000.0,0.0,"Almagro, Capital Federal",,,,,,,,,,,,,$,550000.0,Almagro,,,0.0,,,13.217675375388819
https://www.argenprop.com/departamento-alquiler--10406227,480000.0,0.0,"Almagro, Capital Federal",30.0,45.0,1.0,,Contra Frente,,,,Muy Bueno,,,,$,480000.0,Almagro,30.0,16000.0,0.0,,41-80,13.081543466215237
https://www.argenprop.com/departamento-alquiler--18313993,530000.0,0.0,"Almagro, Capital Federal",42.0,70.0,1.0,2.0,Lateral,Norte,1.0,,Bueno,,,Per. mascota,$,530000.0,Almagro,42.0,12619.047619047618,0.0,0.047619047619047616,41-80,13.180634172318978
https://www.argenprop.com/departamento-alquiler--17852756,490000.0,120000.0,"Almagro, Capital Federal",,40.0,1.0,2.0,Lateral,Noreste,1.0,,Bueno,,Apto profesi.,Per. mascota,$,610000.0,Almagro,,,0.19672131147540983,,21-40,13.321215875492413
https://www.argenprop.com/departamento-alquiler--6561459,1100000.0,0.0,"Almagro, Capital Federal",65.0,45.0,1.0,4.0,Frente,,3.0,,Muy Bueno,,,,$,1100000.0,Almagro,65.0,16923.076923076922,0.0,0.06153846153846154,41-80,13.910821646859095
https://www.argenprop.com/departamento-alquiler--18205215,500000.0,87000.0,"Almagro, Capital Federal",26.0,,1.0,,Frente,,,,Excelente,,,,$,587000.0,Almagro,26.0,22576.923076923078,0.14821124361158433,,,13.282781802386296
https://www.argenprop.com/departamento-alquiler--18227951,570000.0,90000.0,"Almagro Norte, Almagro",38.0,,1.0,,Frente,Este,,,Excelente,,Apto profesi.,Per. mascota,$,660000.0,Almagro,38.0,17368.42105263158,0.13636363636363635,,,13.399996629152975
https://www.argenprop.com/departamento-alquiler--18300453,400000.0,86000.0,"Almagro, Capital Federal",23.0,70.0,1.0,2.0,Lateral,,1.0,,Bueno,,,,$,486000.0,Almagro,23.0,21130.434782608696,0.17695473251028807,0.08695652173913043,41-80,13.093965960493682
https://www.argenprop.com/departamento-alquiler--18322128,550000.0,80000.0,"Almagro, Capital Federal",32.0,,1.0,,Frente,,,,Excelente,,,,$,630000.0,Almagro,32.0,19687.5,0.12698412698412698,,,13.353476685668044
https://www.argenprop.com/departamento-alquiler--18304088,750000.0,370000.0,"Almagro, Capital Federal",58.0,34.0,1.0,3.0,Frente,Norte,2.0,,Muy Bueno,,,,$,1120000.0,Almagro,58.0,19310.344827586207,0.33035714285714285,0.05172413793103448,21-40,13.928840136128022
https://www.argenprop.com/departamento-alquiler--18036138,450000.0,120000.0,"Almagro, Capital Federal",,,1.0,2.0,,,1.0,,,,,,$,570000.0,Almagro,,,0.21052631578947367,,,13.25339339419516
https://www.argenprop.com/departamento-alquiler--15574022,380000.0,86000.0,"Almagro, Capital Federal",27.0,49.0,1.0,,Interno,,,,Muy Bueno,,,,$,466000.0,Almagro,27.0,17259.25925925926,0.18454935622317598,,41-80,13.051943059028227
https://www.argenprop.com/departamento-alquiler--18330914,800000.0,255000.0,"Almagro, Capital Federal",70.0,50.0,2.0,3.0,Frente,Oeste,2.0,,Muy Bueno,,,,$,1055000.0,Almagro,70.0,15071.42857142857,0.24170616113744076,0.04285714285714286,41-80,13.869052272759154
https://www.argenprop.com/departamento-alquiler--18147428,750000.0,170000.0,"Almagro, Capital Federal",58.0,,1.0,3.0,Frente,Oeste,2.0,,Muy Bueno,,,,$,920000.0,Almagro,58.0,15862.068965517241,0.18478260869565216,0.05172413793103448,,13.732130035981154
https://www.argenprop.com/departamento-alquiler--18336440,700000.0,100000.0,"Almagro Sur, Almagro",55.0,,1.0,3.0,Lateral,Norte,2.0,,Excelente,,,,$,800000.0,Almagro,55.0,14545.454545454546,0.125,0.05454545454545454,,13.592368256649284
https://www.argenprop.com/departamento-alquiler--18183838,650000.0,0.0,"Almagro, Capital Federal",,20.0,,2.0,Contra Frente,Este,1.0,,Excelente,,,,$,650000.0,Almagro,,,0.0,,11-20,13.384729180332174
https://www.argenprop.com/departamento-alquiler--18227710,430000.0,50000.0,"Almagro, Capital Federal",,,1.0,2.0,Contra Frente,,1.0,,Muy Bueno,,,,$,480000.0,Almagro,,,0.10416666666666667,,,13.081543466215237
https://www.argenprop.com/departamento-alquiler--18332283,750000.0,211000.0,"Almagro, Capital Federal",,,1.0,3.0,Frente,,2.0,,Excelente,,,,$,961000.0,Almagro,,,0.21956295525494277,,,13.775730728534615
https://www.argenprop.com/departamento-alquiler--17943164,600000.0,200000.0,"Almagro, Capital Federal",38.0,40.0,1.0,2.0,Contra frente,,1.0,,,1.0,Apto profesi.,,$,800000.0,Almagro,38.0,21052.63157894737,0.25,0.05263157894736842,21-40,13.592368256649284
https://www.argenprop.com/departamento-alquiler--18301441,800000.0,210000.0,"Almagro, Capital Federal",75.0,45.0,1.0,3.0,Contra frente,,2.0,,,,,,$,1010000.0,Almagro,75.0,13466.666666666666,0.2079207920792079,0.04,41-80,13.825461878915961
https://www.argenprop.com/departamento-alquiler--17926363,420000.0,107000.0,"Almagro, Capital Federal",24.0,40.0,1.0,,Lateral,Oeste,,,,,Apto profesi.,,$,527000.0,Almagro,24.0,21958.333333333332,0.2030360531309298,,21-40,13.174957725054906
https://www.argenprop.com/departamento-alquiler--17681253,750000.0,362000.0,"Almagro, Capital Federal",88.0,15.0,1.0,3.0,Contra frente,Oeste,2.0,,,,,,$,1112000.0,Almagro,88.0,12636.363636363636,0.3255395683453237,0.03409090909090909,11-20,13.921671653072837
https://www.argenprop.com/departamento-alquiler--17646235,1100000.0,122000.0,"Almagro Norte, Almagro",,,,4.0,Lateral,,2.0,,Muy Bueno,,Apto profesi.,,$,1222000.0,Almagro,,,0.09983633387888707,,,14.016000237043949
https://www.argenprop.com/departamento-alquiler--18000082,430000.0,49000.0,"Almagro, Capital Federal",24.0,,,,,,,,,,Apto profesi.,,$,479000.0,Almagro,24.0,19958.333333333332,0.1022964509394572,,,13.079457964073546
https://www.argenprop.com/departamento-alquiler--18206179,800000.0,0.0,"Almagro, Capital Federal",100.0,,2.0,3.0,Contra Frente,Norte,2.0,,Muy Bueno,,,,$,800000.0,Almagro,100.0,8000.0,0.0,0.03,,13.592368256649284
https://www.argenprop.com/departamento-alquiler--7831342,500000.0,90000.0,"Almagro, Capital Federal",38.0,40.0,1.0,2.0,Lateral,,1.0,,,,,,$,590000.0,Almagro,38.0,15526.315789473685,0.15254237288135594,0.05263157894736842,21-40,13.28787951079572
https://www.argenprop.com/departamento-alquiler--17760345,650000.0,0.0,"Almagro, Capital Federal",,30.0,1.0,2.0,Contra Frente,Este,1.0,,Bueno,,Apto profesi.,,$,650000.0,Almagro,,,0.0,,21-40,13.384729180332174
https://www.argenprop.com/departamento-alquiler--18267438,340000.0,85000.0,"Almagro, Capital Federal",22.0,40.0,1.0,,Lateral,,,,Muy Bueno,,,,$,425000.0,Almagro,22.0,19318.18181818182,0.2,,21-40,12.959846800844963
https://www.argenprop.com/departamento-alquiler--18254357,700000.0,130000.0,"Almagro Norte, Almagro",39.0,5.0,1.0,2.0,Frente,Este,1.0,,Excelente,,Apto profesi.,Per. mascota,$,830000.0,Almagro,39.0,21282.05128205128,0.1566265060240964,0.05128205128205128,1-5,13.629182184591333
https://www.argenprop.com/departamento-alquiler--17757764,400000.0,130000.0,"Almagro, Capital Federal",38.0,50.0,1.0,2.0,Interno,,1.0,,Bueno,,,,$,530000.0,Almagro,38.0,13947.368421052632,0.24528301886792453,0.05263157894736842,41-80,13.180634172318978
https://www.argenprop.com/departamento-alquiler--18233384,750000.0,120000.0,"Almagro, Capital Federal",65.0,80.0,1.0,4.0,Lateral,,3.0,,Bueno,,Apto profesi.,,$,870000.0,Almagro,65.0,13384.615384615385,0.13793103448275862,0.06153846153846154,41-80,13.676249640055394
https://www.argenprop.com/departamento-alquiler--18170696,630000.0,0.0,"Almagro, Capital Federal",,40.0,1.0,3.0,Contra Frente,Oeste,2.0,,Bueno,,,Per. mascota,$,630000.0,Almagro,,,0.0,,21-40,13.353476685668044
https://www.argenprop.com/departamento-alquiler--6280720,1200000.0,340000.0,"Almagro, Capital Federal",70.0,8.0,,3.0,Frente,,2.0,1.0,Excelente,,Apto profesi.,,$,1540000.0,Almagro,70.0,22000.0,0.22077922077922077,0.04285714285714286,6-10,14.24729362374025
https://www.argenprop.com/departamento-alquiler--18112453,800000.0,230000.0,"Almagro Norte, Almagro",68.0,50.0,2.0,4.0,Contra Frente,Norte,3.0,,Muy Bueno,,,,$,1030000.0,Almagro,68.0,15147.058823529413,0.22330097087378642,0.058823529411764705,41-80,13.845070331079134
https://www.argenprop.com/departamento-alquiler--18242380,590000.0,0.0,"Almagro Norte, Almagro",39.0,10.0,1.0,2.0,,,1.0,,Muy Bueno,,,,$,590000.0,Almagro,39.0,15128.205128205129,0.0,0.05128205128205128,6-10,13.28787951079572
https://www.argenprop.com/departamento-alquiler--11077848,500000.0,85000.0,"Almagro, Capital Federal",30.0,11.0,1.0,,Contra Frente,Oeste,,,Excelente,,,,$,585000.0,Almagro,30.0,19500.0,0.1452991452991453,,11-20,13.279368835614243
https://www.argenprop.com/departamento-alquiler--18232293,690000.0,159000.0,"Almagro, Capital Federal",57.0,45.0,1.0,3.0,Frente,Este,2.0,,,,,,$,849000.0,Almagro,57.0,14894.736842105263,0.1872791519434629,0.05263157894736842,41-80,13.651815643149092
https://www.argenprop.com/departamento-alquiler--17889375,750000.0,150000.0,"Almagro, Capital Federal",,45.0,1.0,3.0,Frente,,2.0,,Muy Bueno,,Apto profesi.,,$,900000.0,Almagro,,,0.16666666666666666,,41-80,13.710151153416941
https://www.argenprop.com/departamento-alquiler--18046305,540000.0,132000.0,"Almagro Norte, Almagro",40.0,20.0,1.0,,Frente,,,,Muy Bueno,,,,$,672000.0,Almagro,40.0,16800.0,0.19642857142857142,,11-20,13.418015107599418
https://www.argenprop.com/departamento-alquiler--18105318,1620000.0,0.0,"Almagro, Capital Federal",120.0,80.0,2.0,5.0,Frente,Este,2.0,,,,,,USD,1620000.0,Almagro,120.0,13500.0,0.0,0.041666666666666664,41-80,14.297937324492327
https://www.argenprop.com/departamento-alquiler--17767137,580000.0,90000.0,"Almagro, Capital Federal",47.0,58.0,1.0,2.0,Contra Frente,Este,1.0,,Bueno,,,,$,670000.0,Almagro,47.0,14255.31914893617,0.13432835820895522,0.0425531914893617,41-80,13.415034483903348
https://www.argenprop.com/departamento-alquiler--17820509,580000.0,170000.0,"Almagro Norte, Almagro",36.0,4.0,1.0,,Contra Frente,,1.0,,Excelente,1.0,,,$,750000.0,Almagro,36.0,20833.333333333332,0.22666666666666666,,1-5,13.527829818844937
https://www.argenprop.com/departamento-alquiler--18262305,540000.0,125000.0,"Almagro, Capital Federal",50.0,50.0,1.0,2.0,Contra Frente,Sur,1.0,,Excelente,,,,$,665000.0,Almagro,50.0,13300.0,0.18796992481203006,0.04,41-80,13.407543823396258
https://www.argenprop.com/departamento-alquiler--18291971,360000.0,130000.0,"Almagro, Capital Federal",28.0,30.0,1.0,,Lateral,Este,,,Muy Bueno,,,,$,490000.0,Almagro,28.0,17500.0,0.2653061224489796,,21-40,13.102162710901053
https://www.argenprop.com/departamento-alquiler--3327489,690000.0,120000.0,"Almagro, Capital Federal",56.0,50.0,1.0,3.0,Frente,Noreste,2.0,,Bueno,,,,$,810000.0,Almagro,56.0,14464.285714285714,0.14814814814814814,0.05357142857142857,41-80,13.60479076121576
https://www.argenprop.com/departamento-alquiler--18060536,430000.0,0.0,"Almagro, Capital Federal",27.0,,,,,,,,,,,,$,430000.0,Almagro,27.0,15925.925925925925,0.0,,,12.971542813248437
https://www.argenprop.com/departamento-alquiler--18316222,560000.0,94000.0,"Almagro, Capital Federal",41.0,60.0,1.0,2.0,Interno,,1.0,,Muy Bueno,,Apto profesi.,,$,654000.0,Almagro,41.0,15951.219512195123,0.1437308868501529,0.04878048780487805,41-80,13.390864159490155
https://www.argenprop.com/departamento-alquiler--17998661,610000.0,115000.0,"Almagro, Capital Federal",42.0,,1.0,,Frente,,1.0,,Excelente,,,,$,725000.0,Almagro,42.0,17261.904761904763,0.15862068965517243,,,13.493928313146206
https://www.argenprop.com/departamento-alquiler--18245427,800000.0,185000.0,"Almagro, Capital Federal",40.0,15.0,1.0,2.0,Contra frente,Norte,1.0,,,,,,$,985000.0,Almagro,40.0,24625.0,0.18781725888324874,0.05,11-20,13.800397935382136
https://www.argenprop.com/departamento-alquiler--4827604,415000.0,135000.0,"Almagro, Capital Federal",30.0,,,2.0,Lateral,Este,1.0,,,,,,$,550000.0,Almagro,30.0,18333.333333333332,0.24545454545454545,0.06666666666666667,,13.217675375388819
https://www.argenprop.com/departamento-alquiler--6119275,900000.0,0.0,"Almagro, Capital Federal",60.0,,,3.0,Interno,,2.0,,,,,,$,900000.0,Almagro,60.0,15000.0,0.0,0.05,,13.710151153416941
https://www.argenprop.com/departamento-alquiler--17644847,360000.0,50000.0,"Almagro, Capital Federal",24.0,55.0,1.0,,Contra Frente,Norte,1.0,,,,,,$,410000.0,Almagro,24.0,17083.333333333332,0.12195121951219512,,41-80,12.923914877701906
https://www.argenprop.com/departamento-alquiler--5389703,380000.0,109000.0,"Almagro, Capital Federal",30.0,40.0,1.0,,Interno,Este,1.0,,Bueno,,,,$,489000.0,Almagro,30.0,16300.0,0.2229038854805726,,21-40,13.100119813444692
https://www.argenprop.com/departamento-alquiler--17159129,380000.0,37000.0,"Almagro, Capital Federal",,,1.0,,,,1.0,,Muy Bueno,,,,$,417000.0,Almagro,,,0.08872901678657075,,,12.940843898859598
https://www.argenprop.com/departamento-alquiler--18032223,950000.0,230000.0,"Almagro, Capital Federal",100.0,,1.0,4.0,Frente,,2.0,,Bueno,,,,$,1180000.0,Almagro,100.0,11800.0,0.19491525423728814,0.04,,13.981025843899115
https://www.argenprop.com/departamento-alquiler--18115123,650000.0,120000.0,"Almagro, Capital Federal",,2.0,1.0,,Lateral,Noroeste,,,Excelente,,,,$,770000.0,Almagro,,,0.15584415584415584,,1-5,13.554147092530322
https://www.argenprop.com/departamento-alquiler--18243315,600000.0,150000.0,"Almagro, Capital Federal",39.0,40.0,1.0,2.0,Frente,Este,1.0,,Muy Bueno,1.0,,,$,750000.0,Almagro,39.0,19230.76923076923,0.2,0.05128205128205128,21-40,13.527829818844937
https://www.argenprop.com/departamento-alquiler--17969888,600000.0,0.0,"Almagro, Capital Federal",,,1.0,,,Noroeste,,,Excelente,,,,$,600000.0,Almagro,,,0.0,,,13.304686600863562
https://www.argenprop.com/departamento-alquiler--6735895,,83000.0,"Almagro, Capital Federal",34.0,20.0,1.0,2.0,Lateral,,1.0,,Muy Bueno,,,,nan,83000.0,Almagro,34.0,2441.176470588235,1.0,0.058823529411764705,11-20,11.326607934898927
https://www.argenprop.com/departamento-alquiler--6063474,450000.0,130000.0,"Almagro, Capital Federal",38.0,28.0,1.0,2.0,Lateral,Noreste,1.0,,Muy Bueno,,,,$,580000.0,Almagro,38.0,15263.157894736842,0.22413793103448276,0.05263157894736842,21-40,13.270785106659046
https://www.argenprop.com/departamento-alquiler--6450515,,248000.0,"Almagro, Capital Federal",100.0,50.0,1.0,4.0,Frente,Oeste,3.0,1.0,,,,,nan,248000.0,Almagro,100.0,2480.0,1.0,0.04,41-80,12.421188057397055
https://www.argenprop.com/departamento-alquiler--8229006,1300000.0,0.0,"Almagro Norte, Almagro",300.0,,,,,,5.0,,,,,,$,1300000.0,Almagro,300.0,4333.333333333333,0.0,,,14.077875591662238
https://www.argenprop.com/departamento-alquiler--18304360,630000.0,150000.0,"Almagro, Capital Federal",30.0,8.0,1.0,,Frente,,,,Excelente,,,,$,780000.0,Almagro,30.0,26000.0,0.19230769230769232,,6-10,13.567050480716235
https://www.argenprop.com/departamento-alquiler--11788971,550000.0,160000.0,"Almagro, Capital Federal",38.0,10.0,1.0,,Frente,Oeste,,,Excelente,,,,$,710000.0,Almagro,38.0,18684.21052631579,0.22535211267605634,,6-10,13.47302165746721
https://www.argenprop.com/departamento-alquiler--6131858,500000.0,100000.0,"Almagro, Capital Federal",33.0,25.0,,2.0,Frente,Noroeste,1.0,,,,,,$,600000.0,Almagro,33.0,18181.81818181818,0.16666666666666666,0.06060606060606061,21-40,13.304686600863562
https://www.argenprop.com/departamento-alquiler--12535493,900000.0,0.0,"Almagro, Capital Federal",60.0,,,,Interno,,2.0,,,,,,$,900000.0,Almagro,60.0,15000.0,0.0,,,13.710151153416941
https://www.argenprop.com/departamento-alquiler--18253021,550000.0,105000.0,"Almagro, Capital Federal",35.0,30.0,,,Lateral,,1.0,,Excelente,,Apto profesi.,,$,655000.0,Almagro,35.0,18714.285714285714,0.16030534351145037,,21-40,13.39239204133378
https://www.argenprop.com/departamento-alquiler--7331007,800000.0,134000.0,"Almagro, Capital Federal",64.0,50.0,1.0,3.0,Frente,Noroeste,2.0,,Muy Bueno,,,Per. mascota,$,934000.0,Almagro,64.0,14593.75,0.14346895074946467,0.046875,41-80,13.747232787874218
https://www.argenprop.com/departamento-alquiler--11442809,495000.0,137000.0,"Almagro, Capital Federal",42.0,,,2.0,Contra Frente,,1.0,,,,,,$,632000.0,Almagro,42.0,15047.619047619048,0.21677215189873417,0.047619047619047616,,13.356646255406224
https://www.argenprop.com/departamento-alquiler--18098940,420000.0,82000.0,"Almagro, Capital Federal",,,,,Frente,Norte,,,Muy Bueno,,,,$,502000.0,Almagro,,,0.16334661354581673,,,13.126357390703754
https://www.argenprop.com/departamento-alquiler--18297386,650000.0,0.0,"Almagro, Capital Federal",43.0,10.0,1.0,,,,,,,,,,$,650000.0,Almagro,43.0,15116.279069767443,0.0,,6-10,13.384729180332174
https://www.argenprop.com/departamento-alquiler--7395071,460000.0,40000.0,"Almagro, Capital Federal",27.0,65.0,1.0,,Frente,,,,Muy Bueno,,,,$,500000.0,Almagro,27.0,18518.51851851852,0.08,,41-80,13.122365377402328
https://www.argenprop.com/departamento-alquiler--16326447,400000.0,170000.0,"Almagro, Capital Federal",31.0,8.0,1.0,,Frente,,1.0,,Excelente,,Apto profesi.,,$,570000.0,Almagro,31.0,18387.09677419355,0.2982456140350877,,6-10,13.25339339419516
https://www.argenprop.com/departamento-alquiler--17478821,700000.0,240000.0,"Almagro, Capital Federal",60.0,45.0,1.0,3.0,Contra Frente,,2.0,,Muy Bueno,,,,$,940000.0,Almagro,60.0,15666.666666666666,0.2553191489361702,0.05,41-80,13.753636218075409
https://www.argenprop.com/departamento-alquiler--17499189,645000.0,191000.0,"Almagro, Capital Federal",,20.0,2.0,2.0,Contra frente,,1.0,,,,,,$,836000.0,Almagro,,,0.2284688995215311,,11-20,13.636385088238372
https://www.argenprop.com/departamento-alquiler--18321318,450000.0,100000.0,"Almagro, Capital Federal",22.0,,1.0,,,,,,Excelente,,,,$,550000.0,Almagro,22.0,25000.0,0.18181818181818182,,,13.217675375388819
https://www.argenprop.com/departamento-alquiler--17916321,400000.0,66000.0,"Almagro, Capital Federal",30.0,38.0,,,,,,,Excelente,,,,$,466000.0,Almagro,30.0,15533.333333333334,0.14163090128755365,,21-40,13.051943059028227
https://www.argenprop.com/departamento-alquiler--18286205,450000.0,30000.0,"Barracas, Capital Federal",25.0,50.0,1.0,2.0,Frente,Este,1.0,,Bueno,,,,$,480000.0,Barracas,25.0,19200.0,0.0625,0.08,41-80,13.081543466215237
https://www.argenprop.com/departamento-alquiler--18256593,800000.0,180000.0,"Barracas, Capital Federal",60.0,40.0,1.0,3.0,Frente,Este,2.0,,,,,,$,980000.0,Barracas,60.0,16333.333333333334,0.1836734693877551,0.05,21-40,13.795308871054397
https://www.argenprop.com/departamento-alquiler--17658809,600000.0,100000.0,"Barracas, Capital Federal",30.0,,1.0,,Frente,Sur,,,Excelente,,Apto profesi.,Per. mascota,$,700000.0,Barracas,30.0,23333.333333333332,0.14285714285714285,,,13.45883704259595
https://www.argenprop.com/departamento-alquiler--18031948,720000.0,188000.0,"Barracas, Capital Federal",,,1.0,3.0,Frente,Este,2.0,,Muy Bueno,,,Per. mascota,$,908000.0,Barracas,,,0.20704845814977973,,,13.719000758904409
https://www.argenprop.com/departamento-alquiler--18302604,1400000.0,327000.0,"Barracas, Capital Federal",92.0,,1.0,4.0,Frente,Sudoeste,3.0,1.0,Excelente,2.0,,,$,1727000.0,Barracas,92.0,18771.739130434784,0.18934568616097278,0.043478260869565216,,14.361896936167444
https://www.argenprop.com/departamento-alquiler--18292754,450000.0,130000.0,"Barracas, Capital Federal",42.0,30.0,1.0,2.0,,,1.0,,,,,,$,580000.0,Barracas,42.0,13809.52380952381,0.22413793103448276,0.047619047619047616,21-40,13.270785106659046
https://www.argenprop.com/departamento-alquiler--18321741,900000.0,175000.0,"Barracas, Capital Federal",,,2.0,,,Oeste,,,Excelente,,,,$,1075000.0,Barracas,,,0.16279069767441862,,,13.887832149776026
https://www.argenprop.com/departamento-alquiler--10244208,550000.0,245000.0,"Barracas, Capital Federal",47.0,10.0,1.0,,Interno,Noroeste,,,Muy Bueno,,,Per. mascota,$,795000.0,Barracas,47.0,16914.893617021276,0.3081761006289308,,6-10,13.586098651497313
https://www.argenprop.com/departamento-alquiler--17567117,800000.0,150000.0,"Barracas, Capital Federal",75.0,,2.0,4.0,,,3.0,,Bueno,,,,$,950000.0,Barracas,75.0,12666.666666666666,0.15789473684210525,0.05333333333333334,,13.76421831620775
https://www.argenprop.com/departamento-alquiler--18320471,650000.0,143000.0,"Barracas, Capital Federal",50.0,,1.0,2.0,Frente,Este,1.0,,Muy Bueno,,,Per. mascota,$,793000.0,Barracas,50.0,15860.0,0.18032786885245902,0.04,,13.583579761650238
https://www.argenprop.com/departamento-alquiler--12567942,450000.0,89000.0,"Barracas, Capital Federal",40.0,50.0,1.0,2.0,Contra frente,Oeste,1.0,,Muy Bueno,,,,$,539000.0,Barracas,40.0,13475.0,0.16512059369202226,0.05,41-80,13.197472705176983
https://www.argenprop.com/departamento-alquiler--18206014,500000.0,90000.0,"Barracas, Capital Federal",,9.0,1.0,,Frente,Sur,,,Excelente,,,,$,590000.0,Barracas,,,0.15254237288135594,,6-10,13.28787951079572
https://www.argenprop.com/departamento-alquiler--18277438,550000.0,250000.0,"Barracas, Capital Federal",45.0,,,2.0,Frente,Oeste,1.0,,Bueno,,,,$,800000.0,Barracas,45.0,17777.777777777777,0.3125,0.044444444444444446,,13.592368256649284
